time,equipment_id,sensor_type,value,unit,status
2025-07-01 09:01:37,CONV_001,temperature,39.0,celsius,normal
2025-07-01 09:01:37,CONV_001,vibration,4.33,hz,normal
2025-07-01 09:01:37,CONV_002,temperature,42.5,celsius,normal
2025-07-01 09:01:37,CONV_002,vibration,1.83,hz,normal
2025-07-01 09:01:37,ROBOT_001,temperature,50.7,celsius,normal
2025-07-01 09:01:37,ROBOT_001,vibration,5.31,hz,normal
2025-07-01 09:01:37,ROBOT_002,temperature,52.0,celsius,normal
2025-07-01 09:01:37,ROBOT_002,vibration,3.01,hz,normal
2025-07-01 09:01:37,COMP_001,temperature,74.3,celsius,normal
2025-07-01 09:01:37,COMP_001,vibration,20.29,hz,normal
2025-07-01 09:01:37,COMP_001,pressure,6.6,bar,normal
2025-07-01 09:01:37,HVAC_001,temperature,23.0,celsius,normal
2025-07-01 09:01:37,HVAC_001,vibration,2.3,hz,normal
2025-07-01 09:06:37,MOTOR_001,temperature,55.9,celsius,normal
2025-07-01 09:06:37,MOTOR_001,vibration,8.09,hz,normal
2025-07-01 09:06:37,MOTOR_002,temperature,69.3,celsius,normal
2025-07-01 09:06:37,MOTOR_002,vibration,9.38,hz,normal
2025-07-01 09:06:37,PUMP_001,temperature,59.6,celsius,normal
2025-07-01 09:06:37,PUMP_001,vibration,9.07,hz,normal
2025-07-01 09:06:37,PUMP_001,pressure,203.9,bar,normal
2025-07-01 09:06:37,PUMP_002,temperature,56.2,celsius,normal
2025-07-01 09:06:37,PUMP_002,vibration,14.54,hz,normal
2025-07-01 09:06:37,PUMP_002,pressure,218.7,bar,normal
2025-07-01 09:06:37,CONV_001,temperature,49.9,celsius,normal
2025-07-01 09:06:37,CONV_001,vibration,3.65,hz,normal
2025-07-01 09:06:37,CONV_002,temperature,42.1,celsius,normal
2025-07-01 09:06:37,CONV_002,vibration,7.07,hz,normal
2025-07-01 09:06:37,ROBOT_001,temperature,54.7,celsius,normal
2025-07-01 09:06:37,ROBOT_001,vibration,2.88,hz,normal
2025-07-01 09:06:37,ROBOT_002,temperature,53.2,celsius,normal
2025-07-01 09:06:37,ROBOT_002,vibration,5.13,hz,normal
2025-07-01 09:06:37,COMP_001,temperature,72.4,celsius,normal
2025-07-01 09:06:37,COMP_001,vibration,18.48,hz,normal
2025-07-01 09:06:37,COMP_001,pressure,6.7,bar,normal
2025-07-01 09:06:37,HVAC_001,temperature,23.4,celsius,normal
2025-07-01 09:06:37,HVAC_001,vibration,3.3,hz,normal
2025-07-01 09:11:37,MOTOR_001,temperature,69.5,celsius,normal
2025-07-01 09:11:37,MOTOR_001,vibration,10.09,hz,normal
2025-07-01 09:11:37,MOTOR_002,temperature,59.9,celsius,normal
2025-07-01 09:11:37,MOTOR_002,vibration,4.7,hz,normal
2025-07-01 09:11:37,PUMP_001,temperature,60.8,celsius,normal
2025-07-01 09:11:37,PUMP_001,vibration,9.22,hz,normal
2025-07-01 09:11:37,PUMP_001,pressure,205.3,bar,normal
2025-07-01 09:11:37,PUMP_002,temperature,52.1,celsius,normal
2025-07-01 09:11:37,PUMP_002,vibration,7.29,hz,normal
2025-07-01 09:11:37,PUMP_002,pressure,221.2,bar,normal
2025-07-01 09:11:37,CONV_001,temperature,49.2,celsius,normal
2025-07-01 09:11:37,CONV_001,vibration,5.86,hz,normal
2025-07-01 09:11:37,CONV_002,temperature,44.0,celsius,normal
2025-07-01 09:11:37,CONV_002,vibration,5.48,hz,normal
2025-07-01 09:11:37,ROBOT_001,temperature,49.5,celsius,normal
2025-07-01 09:11:37,ROBOT_001,vibration,1.69,hz,normal
2025-07-01 09:11:37,ROBOT_002,temperature,49.6,celsius,normal
2025-07-01 09:11:37,ROBOT_002,vibration,3.47,hz,normal
2025-07-01 09:11:37,COMP_001,temperature,75.0,celsius,normal
2025-07-01 09:11:37,COMP_001,vibration,10.87,hz,normal
2025-07-01 09:11:37,COMP_001,pressure,6.5,bar,normal
2025-07-01 09:11:37,HVAC_001,temperature,23.5,celsius,normal
2025-07-01 09:11:37,HVAC_001,vibration,1.46,hz,normal
2025-07-01 09:16:37,MOTOR_001,temperature,59.2,celsius,normal
2025-07-01 09:16:37,MOTOR_001,vibration,10.86,hz,normal
2025-07-01 09:16:37,MOTOR_002,temperature,53.5,celsius,normal
2025-07-01 09:16:37,MOTOR_002,vibration,10.42,hz,normal
2025-07-01 09:16:37,PUMP_001,temperature,57.1,celsius,normal
2025-07-01 09:16:37,PUMP_001,vibration,13.57,hz,normal
2025-07-01 09:16:37,PUMP_001,pressure,205.1,bar,normal
2025-07-01 09:16:37,PUMP_002,temperature,49.6,celsius,normal
2025-07-01 09:16:37,PUMP_002,vibration,12.37,hz,normal
2025-07-01 09:16:37,PUMP_002,pressure,199.1,bar,normal
2025-07-01 09:16:37,CONV_001,temperature,45.8,celsius,normal
2025-07-01 09:16:37,CONV_001,vibration,3.34,hz,normal
2025-07-01 09:16:37,CONV_002,temperature,37.9,celsius,normal
2025-07-01 09:16:37,CONV_002,vibration,6.23,hz,normal
2025-07-01 09:16:37,ROBOT_001,temperature,52.2,celsius,normal
2025-07-01 09:16:37,ROBOT_001,vibration,4.26,hz,normal
2025-07-01 09:16:37,ROBOT_002,temperature,46.5,celsius,normal
2025-07-01 09:16:37,ROBOT_002,vibration,5.47,hz,normal
2025-07-01 09:16:37,COMP_001,temperature,79.9,celsius,normal
2025-07-01 09:16:37,COMP_001,vibration,19.39,hz,normal
2025-07-01 09:16:37,COMP_001,pressure,6.8,bar,normal
2025-07-01 09:16:37,HVAC_001,temperature,23.1,celsius,normal
2025-07-01 09:16:37,HVAC_001,vibration,1.88,hz,normal
2025-07-01 09:21:37,MOTOR_001,temperature,60.3,celsius,normal
2025-07-01 09:21:37,MOTOR_001,vibration,4.31,hz,normal
2025-07-01 09:21:37,MOTOR_002,temperature,55.6,celsius,normal
2025-07-01 09:21:37,MOTOR_002,vibration,10.07,hz,normal
2025-07-01 09:21:37,PUMP_001,temperature,57.4,celsius,normal
2025-07-01 09:21:37,PUMP_001,vibration,12.75,hz,normal
2025-07-01 09:21:37,PUMP_001,pressure,212.4,bar,normal
2025-07-01 09:21:37,PUMP_002,temperature,58.4,celsius,normal
2025-07-01 09:21:37,PUMP_002,vibration,9.99,hz,normal
2025-07-01 09:21:37,PUMP_002,pressure,219.4,bar,normal
2025-07-01 09:21:37,CONV_001,temperature,39.1,celsius,normal
2025-07-01 09:21:37,CONV_001,vibration,4.47,hz,normal
2025-07-01 09:21:37,CONV_002,temperature,44.7,celsius,normal
2025-07-01 09:21:37,CONV_002,vibration,5.78,hz,normal
2025-07-01 09:21:37,ROBOT_001,temperature,53.8,celsius,normal
2025-07-01 09:21:37,ROBOT_001,vibration,5.3,hz,normal
2025-07-01 09:21:37,ROBOT_002,temperature,45.5,celsius,normal
2025-07-01 09:21:37,ROBOT_002,vibration,2.26,hz,normal
2025-07-01 09:21:37,COMP_001,temperature,68.7,celsius,normal
2025-07-01 09:21:37,COMP_001,vibration,15.05,hz,normal
2025-07-01 09:21:37,COMP_001,pressure,6.5,bar,normal
2025-07-01 09:21:37,HVAC_001,temperature,23.4,celsius,normal
2025-07-01 09:21:37,HVAC_001,vibration,3.65,hz,normal
2025-07-01 09:26:37,MOTOR_001,temperature,69.1,celsius,normal
2025-07-01 09:26:37,MOTOR_001,vibration,3.47,hz,normal
2025-07-01 09:26:37,MOTOR_002,temperature,65.0,celsius,normal
2025-07-01 09:26:37,MOTOR_002,vibration,8.78,hz,normal
2025-07-01 09:26:37,PUMP_001,temperature,56.2,celsius,normal
2025-07-01 09:26:37,PUMP_001,vibration,14.09,hz,normal
2025-07-01 09:26:37,PUMP_001,pressure,217.2,bar,normal
2025-07-01 09:26:37,PUMP_002,temperature,57.0,celsius,normal
2025-07-01 09:26:37,PUMP_002,vibration,7.47,hz,normal
2025-07-01 09:26:37,PUMP_002,pressure,210.8,bar,normal
2025-07-01 09:26:37,CONV_001,temperature,50.7,celsius,normal
2025-07-01 09:26:37,CONV_001,vibration,3.56,hz,normal
2025-07-01 09:26:37,CONV_002,temperature,49.2,celsius,normal
2025-07-01 09:26:37,CONV_002,vibration,5.31,hz,normal
2025-07-01 09:26:37,ROBOT_001,temperature,53.5,celsius,normal
2025-07-01 09:26:37,ROBOT_001,vibration,3.3,hz,normal
2025-07-01 09:26:37,ROBOT_002,temperature,47.6,celsius,normal
2025-07-01 09:26:37,ROBOT_002,vibration,4.27,hz,normal
2025-07-01 09:26:37,COMP_001,temperature,79.7,celsius,normal
2025-07-01 09:26:37,COMP_001,vibration,14.08,hz,normal
2025-07-01 09:26:37,COMP_001,pressure,6.7,bar,normal
2025-07-01 09:26:37,HVAC_001,temperature,22.7,celsius,normal
2025-07-01 09:26:37,HVAC_001,vibration,1.44,hz,normal
2025-07-01 09:31:37,MOTOR_001,temperature,56.0,celsius,normal
2025-07-01 09:31:37,MOTOR_001,vibration,8.29,hz,normal
2025-07-01 09:31:37,MOTOR_002,temperature,54.9,celsius,normal
2025-07-01 09:31:37,MOTOR_002,vibration,6.51,hz,normal
2025-07-01 09:31:37,PUMP_001,temperature,55.3,celsius,normal
2025-07-01 09:31:37,PUMP_001,vibration,10.4,hz,normal
2025-07-01 09:31:37,PUMP_001,pressure,205.4,bar,normal
2025-07-01 09:31:37,PUMP_002,temperature,54.8,celsius,normal
2025-07-01 09:31:37,PUMP_002,vibration,14.36,hz,normal
2025-07-01 09:31:37,PUMP_002,pressure,211.4,bar,normal
2025-07-01 09:31:37,CONV_001,temperature,38.3,celsius,normal
2025-07-01 09:31:37,CONV_001,vibration,4.85,hz,normal
2025-07-01 09:31:37,CONV_002,temperature,37.2,celsius,normal
2025-07-01 09:31:37,CONV_002,vibration,3.9,hz,normal
2025-07-01 09:31:37,ROBOT_001,temperature,51.1,celsius,normal
2025-07-01 09:31:37,ROBOT_001,vibration,2.96,hz,normal
2025-07-01 09:31:37,ROBOT_002,temperature,51.2,celsius,normal
2025-07-01 09:31:37,ROBOT_002,vibration,1.93,hz,normal
2025-07-01 09:31:37,COMP_001,temperature,77.7,celsius,normal
2025-07-01 09:31:37,COMP_001,vibration,12.0,hz,normal
2025-07-01 09:31:37,COMP_001,pressure,6.8,bar,normal
2025-07-01 09:31:37,HVAC_001,temperature,23.0,celsius,normal
2025-07-01 09:31:37,HVAC_001,vibration,2.43,hz,normal
2025-07-01 09:36:37,MOTOR_001,temperature,70.3,celsius,normal
2025-07-01 09:36:37,MOTOR_001,vibration,3.13,hz,normal
2025-07-01 09:36:37,MOTOR_002,temperature,68.4,celsius,normal
2025-07-01 09:36:37,MOTOR_002,vibration,6.93,hz,normal
2025-07-01 09:36:37,PUMP_001,temperature,57.8,celsius,normal
2025-07-01 09:36:37,PUMP_001,vibration,14.79,hz,normal
2025-07-01 09:36:37,PUMP_001,pressure,208.2,bar,normal
2025-07-01 09:36:37,PUMP_002,temperature,53.3,celsius,normal
2025-07-01 09:36:37,PUMP_002,vibration,13.54,hz,normal
2025-07-01 09:36:37,PUMP_002,pressure,207.4,bar,normal
2025-07-01 09:36:37,CONV_001,temperature,50.7,celsius,normal
2025-07-01 09:36:37,CONV_001,vibration,3.21,hz,normal
2025-07-01 09:36:37,CONV_002,temperature,38.8,celsius,normal
2025-07-01 09:36:37,CONV_002,vibration,5.82,hz,normal
2025-07-01 09:36:37,ROBOT_001,temperature,45.0,celsius,normal
2025-07-01 09:36:37,ROBOT_001,vibration,4.28,hz,normal
2025-07-01 09:36:37,ROBOT_002,temperature,52.5,celsius,normal
2025-07-01 09:36:37,ROBOT_002,vibration,1.83,hz,normal
2025-07-01 09:36:37,COMP_001,temperature,68.2,celsius,normal
2025-07-01 09:36:37,COMP_001,vibration,9.44,hz,normal
2025-07-01 09:36:37,COMP_001,pressure,7.0,bar,normal
2025-07-01 09:36:37,HVAC_001,temperature,24.7,celsius,warning
2025-07-01 09:36:37,HVAC_001,vibration,3.27,hz,normal
2025-07-01 09:41:37,MOTOR_001,temperature,53.3,celsius,normal
2025-07-01 09:41:37,MOTOR_001,vibration,8.1,hz,normal
2025-07-01 09:41:37,MOTOR_002,temperature,70.1,celsius,normal
2025-07-01 09:41:37,MOTOR_002,vibration,4.81,hz,normal
2025-07-01 09:41:37,PUMP_001,temperature,52.9,celsius,normal
2025-07-01 09:41:37,PUMP_001,vibration,16.67,hz,normal
2025-07-01 09:41:37,PUMP_001,pressure,200.1,bar,normal
2025-07-01 09:41:37,PUMP_002,temperature,56.1,celsius,normal
2025-07-01 09:41:37,PUMP_002,vibration,13.75,hz,normal
2025-07-01 09:41:37,PUMP_002,pressure,218.6,bar,normal
2025-07-01 09:41:37,CONV_001,temperature,36.6,celsius,normal
2025-07-01 09:41:37,CONV_001,vibration,4.79,hz,normal
2025-07-01 09:41:37,CONV_002,temperature,41.1,celsius,normal
2025-07-01 09:41:37,CONV_002,vibration,1.87,hz,normal
2025-07-01 09:41:37,ROBOT_001,temperature,55.5,celsius,normal
2025-07-01 09:41:37,ROBOT_001,vibration,4.59,hz,normal
2025-07-01 09:41:37,ROBOT_002,temperature,50.9,celsius,normal
2025-07-01 09:41:37,ROBOT_002,vibration,4.66,hz,normal
2025-07-01 09:41:37,COMP_001,temperature,77.0,celsius,normal
2025-07-01 09:41:37,COMP_001,vibration,11.97,hz,normal
2025-07-01 09:41:37,COMP_001,pressure,6.7,bar,normal
2025-07-01 09:41:37,HVAC_001,temperature,24.9,celsius,warning
2025-07-01 09:41:37,HVAC_001,vibration,1.95,hz,normal
2025-07-01 09:46:37,MOTOR_001,temperature,65.8,celsius,normal
2025-07-01 09:46:37,MOTOR_001,vibration,10.94,hz,normal
2025-07-01 09:46:37,MOTOR_002,temperature,58.4,celsius,normal
2025-07-01 09:46:37,MOTOR_002,vibration,9.98,hz,normal
2025-07-01 09:46:37,PUMP_001,temperature,48.3,celsius,normal
2025-07-01 09:46:37,PUMP_001,vibration,11.26,hz,normal
2025-07-01 09:46:37,PUMP_001,pressure,203.8,bar,normal
2025-07-01 09:46:37,PUMP_002,temperature,50.5,celsius,normal
2025-07-01 09:46:37,PUMP_002,vibration,13.53,hz,normal
2025-07-01 09:46:37,PUMP_002,pressure,221.1,bar,normal
2025-07-01 09:46:37,CONV_001,temperature,43.2,celsius,normal
2025-07-01 09:46:37,CONV_001,vibration,2.9,hz,normal
2025-07-01 09:46:37,CONV_002,temperature,41.0,celsius,normal
2025-07-01 09:46:37,CONV_002,vibration,4.59,hz,normal
2025-07-01 09:46:37,ROBOT_001,temperature,42.9,celsius,normal
2025-07-01 09:46:37,ROBOT_001,vibration,2.62,hz,normal
2025-07-01 09:46:37,ROBOT_002,temperature,47.3,celsius,normal
2025-07-01 09:46:37,ROBOT_002,vibration,3.27,hz,normal
2025-07-01 09:46:37,COMP_001,temperature,73.7,celsius,normal
2025-07-01 09:46:37,COMP_001,vibration,14.69,hz,normal
2025-07-01 09:46:37,COMP_001,pressure,6.6,bar,normal
2025-07-01 09:46:37,HVAC_001,temperature,22.6,celsius,normal
2025-07-01 09:46:37,HVAC_001,vibration,1.34,hz,normal
2025-07-01 09:51:37,MOTOR_001,temperature,63.1,celsius,normal
2025-07-01 09:51:37,MOTOR_001,vibration,5.94,hz,normal
2025-07-01 09:51:37,MOTOR_002,temperature,59.0,celsius,normal
2025-07-01 09:51:37,MOTOR_002,vibration,8.03,hz,normal
2025-07-01 09:51:37,PUMP_001,temperature,52.7,celsius,normal
2025-07-01 09:51:37,PUMP_001,vibration,12.32,hz,normal
2025-07-01 09:51:37,PUMP_001,pressure,217.0,bar,normal
2025-07-01 09:51:37,PUMP_002,temperature,53.4,celsius,normal
2025-07-01 09:51:37,PUMP_002,vibration,12.05,hz,normal
2025-07-01 09:51:37,PUMP_002,pressure,203.1,bar,normal
2025-07-01 09:51:37,CONV_001,temperature,47.4,celsius,normal
2025-07-01 09:51:37,CONV_001,vibration,5.34,hz,normal
2025-07-01 09:51:37,CONV_002,temperature,50.4,celsius,normal
2025-07-01 09:51:37,CONV_002,vibration,5.02,hz,normal
2025-07-01 09:51:37,ROBOT_001,temperature,42.6,celsius,normal
2025-07-01 09:51:37,ROBOT_001,vibration,5.03,hz,normal
2025-07-01 09:51:37,ROBOT_002,temperature,52.3,celsius,normal
2025-07-01 09:51:37,ROBOT_002,vibration,4.46,hz,normal
2025-07-01 09:51:37,COMP_001,temperature,69.6,celsius,normal
2025-07-01 09:51:37,COMP_001,vibration,20.25,hz,normal
2025-07-01 09:51:37,COMP_001,pressure,6.5,bar,normal
2025-07-01 09:51:37,HVAC_001,temperature,22.5,celsius,normal
2025-07-01 09:51:37,HVAC_001,vibration,1.58,hz,normal
2025-07-01 09:56:37,MOTOR_001,temperature,70.0,celsius,normal
2025-07-01 09:56:37,MOTOR_001,vibration,3.02,hz,normal
2025-07-01 09:56:37,MOTOR_002,temperature,55.7,celsius,normal
2025-07-01 09:56:37,MOTOR_002,vibration,6.72,hz,normal
2025-07-01 09:56:37,PUMP_001,temperature,53.6,celsius,normal
2025-07-01 09:56:37,PUMP_001,vibration,11.04,hz,normal
2025-07-01 09:56:37,PUMP_001,pressure,207.7,bar,normal
2025-07-01 09:56:37,PUMP_002,temperature,55.5,celsius,normal
2025-07-01 09:56:37,PUMP_002,vibration,9.19,hz,normal
2025-07-01 09:56:37,PUMP_002,pressure,203.6,bar,normal
2025-07-01 09:56:37,CONV_001,temperature,44.9,celsius,normal
2025-07-01 09:56:37,CONV_001,vibration,6.83,hz,normal
2025-07-01 09:56:37,CONV_002,temperature,47.3,celsius,normal
2025-07-01 09:56:37,CONV_002,vibration,6.24,hz,normal
2025-07-01 09:56:37,ROBOT_001,temperature,53.2,celsius,normal
2025-07-01 09:56:37,ROBOT_001,vibration,1.52,hz,normal
2025-07-01 09:56:37,ROBOT_002,temperature,42.8,celsius,normal
2025-07-01 09:56:37,ROBOT_002,vibration,4.41,hz,normal
2025-07-01 09:56:37,COMP_001,temperature,69.7,celsius,normal
2025-07-01 09:56:37,COMP_001,vibration,11.36,hz,normal
2025-07-01 09:56:37,COMP_001,pressure,7.0,bar,normal
2025-07-01 09:56:37,HVAC_001,temperature,24.6,celsius,warning
2025-07-01 09:56:37,HVAC_001,vibration,3.46,hz,normal
2025-07-01 10:01:37,MOTOR_001,temperature,58.6,celsius,normal
2025-07-01 10:01:37,MOTOR_001,vibration,7.57,hz,normal
2025-07-01 10:01:37,MOTOR_002,temperature,53.6,celsius,normal
2025-07-01 10:01:37,MOTOR_002,vibration,4.97,hz,normal
2025-07-01 10:01:37,PUMP_001,temperature,56.7,celsius,normal
2025-07-01 10:01:37,PUMP_001,vibration,10.74,hz,normal
2025-07-01 10:01:37,PUMP_001,pressure,206.5,bar,normal
2025-07-01 10:01:37,PUMP_002,temperature,48.9,celsius,normal
2025-07-01 10:01:37,PUMP_002,vibration,6.6,hz,normal
2025-07-01 10:01:37,PUMP_002,pressure,206.7,bar,normal
2025-07-01 10:01:37,CONV_001,temperature,39.2,celsius,normal
2025-07-01 10:01:37,CONV_001,vibration,3.91,hz,normal
2025-07-01 10:01:37,CONV_002,temperature,38.0,celsius,normal
2025-07-01 10:01:37,CONV_002,vibration,6.63,hz,normal
2025-07-01 10:01:37,ROBOT_001,temperature,54.4,celsius,normal
2025-07-01 10:01:37,ROBOT_001,vibration,2.24,hz,normal
2025-07-01 10:01:37,ROBOT_002,temperature,41.9,celsius,normal
2025-07-01 10:01:37,ROBOT_002,vibration,3.37,hz,normal
2025-07-01 10:01:37,COMP_001,temperature,71.4,celsius,normal
2025-07-01 10:01:37,COMP_001,vibration,9.5,hz,normal
2025-07-01 10:01:37,COMP_001,pressure,6.7,bar,normal
2025-07-01 10:01:37,HVAC_001,temperature,21.1,celsius,normal
2025-07-01 10:01:37,HVAC_001,vibration,3.13,hz,normal
2025-07-01 10:06:37,MOTOR_001,temperature,55.4,celsius,normal
2025-07-01 10:06:37,MOTOR_001,vibration,8.11,hz,normal
2025-07-01 10:06:37,MOTOR_002,temperature,61.4,celsius,normal
2025-07-01 10:06:37,MOTOR_002,vibration,6.74,hz,normal
2025-07-01 10:06:37,PUMP_001,temperature,56.1,celsius,normal
2025-07-01 10:06:37,PUMP_001,vibration,9.0,hz,normal
2025-07-01 10:06:37,PUMP_001,pressure,208.7,bar,normal
2025-07-01 10:06:37,PUMP_002,temperature,53.2,celsius,normal
2025-07-01 10:06:37,PUMP_002,vibration,11.9,hz,normal
2025-07-01 10:06:37,PUMP_002,pressure,208.1,bar,normal
2025-07-01 10:06:37,CONV_001,temperature,42.5,celsius,normal
2025-07-01 10:06:37,CONV_001,vibration,4.97,hz,normal
2025-07-01 10:06:37,CONV_002,temperature,41.1,celsius,normal
2025-07-01 10:06:37,CONV_002,vibration,6.37,hz,normal
2025-07-01 10:06:37,ROBOT_001,temperature,47.9,celsius,normal
2025-07-01 10:06:37,ROBOT_001,vibration,2.58,hz,normal
2025-07-01 10:06:37,ROBOT_002,temperature,49.5,celsius,normal
2025-07-01 10:06:37,ROBOT_002,vibration,1.6,hz,normal
2025-07-01 10:06:37,COMP_001,temperature,75.6,celsius,normal
2025-07-01 10:06:37,COMP_001,vibration,16.57,hz,normal
2025-07-01 10:06:37,COMP_001,pressure,6.5,bar,normal
2025-07-01 10:06:37,HVAC_001,temperature,24.3,celsius,warning
2025-07-01 10:06:37,HVAC_001,vibration,1.53,hz,normal
2025-07-01 10:11:37,MOTOR_001,temperature,58.3,celsius,normal
2025-07-01 10:11:37,MOTOR_001,vibration,4.83,hz,normal
2025-07-01 10:11:37,MOTOR_002,temperature,59.7,celsius,normal
2025-07-01 10:11:37,MOTOR_002,vibration,6.42,hz,normal
2025-07-01 10:11:37,PUMP_001,temperature,51.3,celsius,normal
2025-07-01 10:11:37,PUMP_001,vibration,9.62,hz,normal
2025-07-01 10:11:37,PUMP_001,pressure,200.7,bar,normal
2025-07-01 10:11:37,PUMP_002,temperature,54.0,celsius,normal
2025-07-01 10:11:37,PUMP_002,vibration,11.97,hz,normal
2025-07-01 10:11:37,PUMP_002,pressure,220.9,bar,normal
2025-07-01 10:11:37,CONV_001,temperature,37.0,celsius,normal
2025-07-01 10:11:37,CONV_001,vibration,4.23,hz,normal
2025-07-01 10:11:37,CONV_002,temperature,40.0,celsius,normal
2025-07-01 10:11:37,CONV_002,vibration,5.56,hz,normal
2025-07-01 10:11:37,ROBOT_001,temperature,49.0,celsius,normal
2025-07-01 10:11:37,ROBOT_001,vibration,2.16,hz,normal
2025-07-01 10:11:37,ROBOT_002,temperature,55.7,celsius,normal
2025-07-01 10:11:37,ROBOT_002,vibration,1.7,hz,normal
2025-07-01 10:11:37,COMP_001,temperature,75.9,celsius,normal
2025-07-01 10:11:37,COMP_001,vibration,9.63,hz,normal
2025-07-01 10:11:37,COMP_001,pressure,6.9,bar,normal
2025-07-01 10:11:37,HVAC_001,temperature,22.4,celsius,normal
2025-07-01 10:11:37,HVAC_001,vibration,2.55,hz,normal
2025-07-01 10:16:37,MOTOR_001,temperature,58.5,celsius,normal
2025-07-01 10:16:37,MOTOR_001,vibration,8.49,hz,normal
2025-07-01 10:16:37,MOTOR_002,temperature,61.0,celsius,normal
2025-07-01 10:16:37,MOTOR_002,vibration,5.76,hz,normal
2025-07-01 10:16:37,PUMP_001,temperature,55.8,celsius,normal
2025-07-01 10:16:37,PUMP_001,vibration,12.17,hz,normal
2025-07-01 10:16:37,PUMP_001,pressure,206.3,bar,normal
2025-07-01 10:16:37,PUMP_002,temperature,54.4,celsius,normal
2025-07-01 10:16:37,PUMP_002,vibration,11.72,hz,normal
2025-07-01 10:16:37,PUMP_002,pressure,213.1,bar,normal
2025-07-01 10:16:37,CONV_001,temperature,36.4,celsius,normal
2025-07-01 10:16:37,CONV_001,vibration,2.39,hz,normal
2025-07-01 10:16:37,CONV_002,temperature,44.7,celsius,normal
2025-07-01 10:16:37,CONV_002,vibration,6.43,hz,normal
2025-07-01 10:16:37,ROBOT_001,temperature,51.9,celsius,normal
2025-07-01 10:16:37,ROBOT_001,vibration,2.36,hz,normal
2025-07-01 10:16:37,ROBOT_002,temperature,49.1,celsius,normal
2025-07-01 10:16:37,ROBOT_002,vibration,3.39,hz,normal
2025-07-01 10:16:37,COMP_001,temperature,81.4,celsius,normal
2025-07-01 10:16:37,COMP_001,vibration,11.6,hz,normal
2025-07-01 10:16:37,COMP_001,pressure,6.8,bar,normal
2025-07-01 10:16:37,HVAC_001,temperature,23.3,celsius,normal
2025-07-01 10:16:37,HVAC_001,vibration,2.16,hz,normal
2025-07-01 10:21:37,MOTOR_001,temperature,60.4,celsius,normal
2025-07-01 10:21:37,MOTOR_001,vibration,7.97,hz,normal
2025-07-01 10:21:37,MOTOR_002,temperature,68.2,celsius,normal
2025-07-01 10:21:37,MOTOR_002,vibration,6.16,hz,normal
2025-07-01 10:21:37,PUMP_001,temperature,61.4,celsius,normal
2025-07-01 10:21:37,PUMP_001,vibration,6.87,hz,normal
2025-07-01 10:21:37,PUMP_001,pressure,219.8,bar,normal
